product_id,product_name,category,price,supplier_id
1865,Laptop Stand,Accessories,836.31,565
1866,Mechanical Keyboard,Electronics,438.37,566
1867,Food Processor,Home & Kitchen,136.67,567
1868,Monitor Stand,Furniture,771.04,568
1869,Laptop Sleeve,Accessories,394.37,569
1870,Wireless Mouse,Electronics,765.71,570
1871,Power Strip,Electronics,181.38,571
1872,Microphone,Electronics,187.77,572
1873,Bookshelf,Furniture,380.33,573
1874,Portable Charger,Accessories,855.40,574
1875,Bluetooth Headphones,Electronics,589.76,575
1876,Noise Cancelling Headset,Electronics,220.81,576
1877,Smart Watch,Electronics,163.61,577
1878,Cable Organizer,Accessories,621.88,578
1879,Storage Containers,Home & Kitchen,313.23,579
1880,Kitchen Blender,Home & Kitchen,856.78,580
1881,Wall Clock,Home & Kitchen,341.45,581
1882,Storage Shelf,Furniture,977.71,582
1883,WiFi Router,Electronics,557.59,583
1884,Air Purifier,Home & Kitchen,388.23,584
1885,Smartphone Case,Accessories,117.20,585
1886,Standing Desk,Furniture,204.79,586
1887,Throw Pillows,Home & Kitchen,906.41,587
1888,Wireless Charger,Electronics,960.54,588
1889,Wireless Presenter,Electronics,282.90,589
1890,USB-C Hub,Electronics,933.48,590
1891,Wireless Earbuds,Electronics,142.30,591
1892,Electric Kettle,Home & Kitchen,580.79,592
1893,Desk Organizer,Accessories,846.25,593
1894,Screen Protector,Accessories,91.81,594
1895,Desk Lamp,Home & Kitchen,131.87,595
1896,4K Monitor,Electronics,389.19,596
1897,Water Bottle,Home & Kitchen,196.98,597
1898,File Cabinet,Furniture,210.09,598
1899,Webcam HD,Electronics,482.63,599
1900,Keyboard Wrist Rest,Accessories,804.09,600
1901,Office Chair,Furniture,641.74,501
1902,Coffee Maker,Home & Kitchen,87.78,502
1903,Document Scanner,Electronics,118.69,503
1904,Desk Mat,Accessories,749.31,504
1905,Tablet Stand,Accessories,116.82,505
1906,Drawer Unit,Furniture,205.20,506
1907,Bath Towels,Home & Kitchen,268.52,507
1908,External SSD,Electronics,387.52,508
1909,Computer Speakers,Electronics,598.77,509
1910,Gaming Keyboard,Electronics,599.83,510
1911,Gaming Mouse Pad,Accessories,524.69,511
1912,Rice Cooker,Home & Kitchen,934.88,512
1913,Phone Grip,Accessories,433.77,513
1914,Toaster Oven,Home & Kitchen,448.27,514
1915,Laptop Stand,Accessories,740.24,515
1916,Mechanical Keyboard,Electronics,517.93,516
1917,Food Processor,Home & Kitchen,143.47,517
1918,Monitor Stand,Furniture,739.43,518
1919,Laptop Sleeve,Accessories,73.23,519
1920,Wireless Mouse,Electronics,397.75,520
1921,Power Strip,Electronics,528.04,521
1922,Microphone,Electronics,144.50,522
1923,Bookshelf,Furniture,29.94,523
1924,Portable Charger,Accessories,812.94,524
1925,Bluetooth Headphones,Electronics,906.34,525
1926,Noise Cancelling Headset,Electronics,830.82,526
1927,Smart Watch,Electronics,846.79,527
1928,Cable Organizer,Accessories,269.42,528
1929,Storage Containers,Home & Kitchen,598.49,529
1930,Kitchen Blender,Home & Kitchen,880.17,530
1931,Wall Clock,Home & Kitchen,731.03,531
1932,Storage Shelf,Furniture,401.69,532
1933,WiFi Router,Electronics,77.63,533
1934,Air Purifier,Home & Kitchen,413.16,534
1935,Smartphone Case,Accessories,279.71,535
1936,Standing Desk,Furniture,195.32,536
1937,Throw Pillows,Home & Kitchen,755.95,537
1938,Wireless Charger,Electronics,722.11,538
1939,Wireless Presenter,Electronics,251.24,539
1940,USB-C Hub,Electronics,101.45,540
1941,Wireless Earbuds,Electronics,32.83,541
1942,Electric Kettle,Home & Kitchen,244.58,542
1943,Desk Organizer,Accessories,992.24,543
1944,Screen Protector,Accessories,612.28,544
1945,Desk Lamp,Home & Kitchen,142.06,545
1946,4K Monitor,Electronics,645.67,546
1947,Water Bottle,Home & Kitchen,682.26,547
1948,File Cabinet,Furniture,591.23,548
1949,Webcam HD,Electronics,424.57,549
1950,Keyboard Wrist Rest,Accessories,854.96,550
1951,Office Chair,Furniture,451.84,551
1952,Coffee Maker,Home & Kitchen,774.92,552
1953,Document Scanner,Electronics,394.86,553
1954,Desk Mat,Accessories,438.57,554
1955,Tablet Stand,Accessories,971.32,555
1956,Drawer Unit,Furniture,383.66,556
1957,Bath Towels,Home & Kitchen,644.10,557
1958,External SSD,Electronics,180.06,558
1959,Computer Speakers,Electronics,920.33,559
1960,Gaming Keyboard,Electronics,90.95,560
1961,Gaming Mouse Pad,Accessories,819.24,561
1962,Rice Cooker,Home & Kitchen,542.94,562
1963,Phone Grip,Accessories,316.86,563
1964,Toaster Oven,Home & Kitchen,243.79,564
1965,Laptop Stand,Accessories,407.23,565
1966,Mechanical Keyboard,Electronics,239.71,566
1967,Food Processor,Home & Kitchen,260.00,567
1968,Monitor Stand,Furniture,743.39,568
1969,Laptop Sleeve,Accessories,662.30,569
1970,Wireless Mouse,Electronics,148.47,570
1971,Power Strip,Electronics,216.31,571
1972,Microphone,Electronics,323.37,572
1973,Bookshelf,Furniture,622.23,573
1974,Portable Charger,Accessories,674.23,574
1975,Bluetooth Headphones,Electronics,494.44,575
1976,Noise Cancelling Headset,Electronics,454.51,576
1977,Smart Watch,Electronics,324.43,577
1978,Cable Organizer,Accessories,190.12,578
1979,Storage Containers,Home & Kitchen,983.99,579
1980,Kitchen Blender,Home & Kitchen,964.36,580
1981,Wall Clock,Home & Kitchen,130.38,581
1982,Storage Shelf,Furniture,851.70,582
1983,WiFi Router,Electronics,319.30,583
1984,Air Purifier,Home & Kitchen,266.06,584
1985,Smartphone Case,Accessories,782.49,585
1986,Standing Desk,Furniture,435.94,586
1987,Throw Pillows,Home & Kitchen,205.19,587
1988,Wireless Charger,Electronics,895.58,588
1989,Wireless Presenter,Electronics,968.34,589
1990,USB-C Hub,Electronics,806.78,590
1991,Wireless Earbuds,Electronics,984.12,591
1992,Electric Kettle,Home & Kitchen,42.98,592
1993,Desk Organizer,Accessories,759.82,593
1994,Screen Protector,Accessories,595.96,594
1995,Desk Lamp,Home & Kitchen,880.90,595
1996,4K Monitor,Electronics,175.53,596
1997,Water Bottle,Home & Kitchen,430.14,597
1998,File Cabinet,Furniture,53.21,598
1999,Webcam HD,Electronics,73.49,599
2000,Keyboard Wrist Rest,Accessories,527.51,600
